ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2025
25_300_3260_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,CNG,km,kg CO2e of CH4 per unit,
25_300_3260_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,CNG,km,kg CO2e of N2O per unit,
25_300_3261_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,km,kg CO2e,
25_300_3261_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,km,kg CO2e of CO2 per unit,
25_300_3261_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,km,kg CO2e of CH4 per unit,
25_300_3261_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,km,kg CO2e of N2O per unit,
25_300_3027_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e,0.25196
25_300_3027_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CO2 per unit,0.25076
25_300_3027_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of CH4 per unit,0.00017
25_300_3027_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,km,kg CO2e of N2O per unit,0.00103
25_300_3028_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.12510
25_300_3028_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.12426
25_300_3028_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00045
25_300_3028_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00039
25_300_3029_4_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0.04902
25_300_3029_4_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.04843
25_300_3029_4_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00025
25_300_3029_4_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00035
25_300_3025_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e,0.33205
25_300_3025_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CO2 per unit,0.32934
25_300_3025_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3025_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3026_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e,0.49490
25_300_3026_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CO2 per unit,0.49381
25_300_3026_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3026_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3259_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e,
25_300_3259_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e of CO2 per unit,
25_300_3259_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e of CH4 per unit,
25_300_3259_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Hybrid,miles,kg CO2e of N2O per unit,
25_300_3260_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,CNG,miles,kg CO2e,
25_300_3260_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,CNG,miles,kg CO2e of CO2 per unit,
25_300_3260_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,CNG,miles,kg CO2e of CH4 per unit,
25_300_3260_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,CNG,miles,kg CO2e of N2O per unit,
25_300_3261_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,miles,kg CO2e,
25_300_3261_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,miles,kg CO2e of CO2 per unit,
25_300_3261_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,miles,kg CO2e of CH4 per unit,
25_300_3261_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,LPG,miles,kg CO2e of N2O per unit,
25_300_3027_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e,0.40550
25_300_3027_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CO2 per unit,0.40356
25_300_3027_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of CH4 per unit,0.00028
25_300_3027_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Unknown,miles,kg CO2e of N2O per unit,0.00166
25_300_3028_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.20132
25_300_3028_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.19997
25_300_3028_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00072
25_300_3028_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00063
25_300_3029_9_1,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0.07888
25_300_3029_9_2,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.07793
25_300_3029_9_3,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00040
25_300_3029_9_4,Scope 3,Business travel- land,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00055
25_300_3030_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e,0.17323
25_300_3030_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CO2 per unit,0.17155
25_300_3030_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of CH4 per unit,0.000005
25_300_3030_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3031_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e,0.23396
25_300_3031_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CO2 per unit,0.23328
25_300_3031_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3031_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3262_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,km,kg CO2e,
25_300_3262_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,km,kg CO2e of CO2 per unit,
25_300_3262_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,km,kg CO2e of CH4 per unit,
25_300_3262_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,km,kg CO2e of N2O per unit,
25_300_3263_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,km,kg CO2e,
25_300_3263_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,km,kg CO2e of CO2 per unit,
25_300_3263_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,km,kg CO2e of CH4 per unit,
25_300_3263_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,km,kg CO2e of N2O per unit,
25_300_3264_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,km,kg CO2e,
25_300_3264_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,km,kg CO2e of CO2 per unit,
25_300_3264_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,km,kg CO2e of CH4 per unit,
25_300_3264_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,km,kg CO2e of N2O per unit,
25_300_3032_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e,0.22400
25_300_3032_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CO2 per unit,0.22316
25_300_3032_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of CH4 per unit,0.00030
25_300_3032_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,km,kg CO2e of N2O per unit,0.00053
25_300_3033_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.14904
25_300_3033_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.14837
25_300_3033_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00036
25_300_3033_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00031
25_300_3034_4_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0.06260
25_300_3034_4_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.06186
25_300_3034_4_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00031
25_300_3034_4_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00043
25_300_3030_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e,0.27879
25_300_3030_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CO2 per unit,0.27608
25_300_3030_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3030_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3031_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e,0.37652
25_300_3031_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of CO2 per unit,0.37543
25_300_3031_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3031_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3262_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,miles,kg CO2e,
25_300_3262_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,miles,kg CO2e of CO2 per unit,
25_300_3262_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,miles,kg CO2e of CH4 per unit,
25_300_3262_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Hybrid,miles,kg CO2e of N2O per unit,
25_300_3263_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,miles,kg CO2e,
25_300_3263_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,miles,kg CO2e of CO2 per unit,
25_300_3263_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,miles,kg CO2e of CH4 per unit,
25_300_3263_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,CNG,miles,kg CO2e of N2O per unit,
25_300_3264_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,miles,kg CO2e,
25_300_3264_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,miles,kg CO2e of CO2 per unit,
25_300_3264_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,miles,kg CO2e of CH4 per unit,
25_300_3264_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,LPG,miles,kg CO2e of N2O per unit,
25_300_3032_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e,0.36048
25_300_3032_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of CO2 per unit,0.35914
25_300_3032_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of CH4 per unit,0.00048
25_300_3032_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Unknown,miles,kg CO2e of N2O per unit,0.00086
25_300_3033_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.23984
25_300_3033_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.23877
25_300_3033_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00057
25_300_3033_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00050
25_300_3034_9_1,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e,0.10075
25_300_3034_9_2,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.09956
25_300_3034_9_3,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00050
25_300_3034_9_4,Scope 3,Business travel- land,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00068
25_300_3035_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e,0.19973
25_300_3035_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e of CO2 per unit,0.19805
25_300_3035_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e of CH4 per unit,0.000005
25_300_3035_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3036_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e,0.19219
25_300_3036_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e of CO2 per unit,0.19151
25_300_3036_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3036_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3265_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,km,kg CO2e,
25_300_3265_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,km,kg CO2e of CO2 per unit,
25_300_3265_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,km,kg CO2e of CH4 per unit,
25_300_3265_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,km,kg CO2e of N2O per unit,
25_300_3266_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,km,kg CO2e,
25_300_3266_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,km,kg CO2e of CO2 per unit,
25_300_3266_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,km,kg CO2e of CH4 per unit,
25_300_3266_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,km,kg CO2e of N2O per unit,
25_300_3267_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,km,kg CO2e,
25_300_3267_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,km,kg CO2e of CO2 per unit,
25_300_3267_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,km,kg CO2e of CH4 per unit,
25_300_3267_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,km,kg CO2e of N2O per unit,
25_300_3037_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e,0.19690
25_300_3037_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e of CO2 per unit,0.19548
25_300_3037_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e of CH4 per unit,0.00010
25_300_3037_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,km,kg CO2e of N2O per unit,0.00132
25_300_3038_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.11663
25_300_3038_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.11584
25_300_3038_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00040
25_300_3038_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00038
25_300_3039_4_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e,0.04228
25_300_3039_4_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.04160
25_300_3039_4_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00029
25_300_3039_4_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00039
25_300_3035_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e,0.32145
25_300_3035_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e of CO2 per unit,0.31874
25_300_3035_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e of CH4 per unit,0.00001
25_300_3035_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Diesel,miles,kg CO2e of N2O per unit,0.00269
25_300_3036_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e,0.30930
25_300_3036_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e of CO2 per unit,0.30821
25_300_3036_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e of CH4 per unit,0.00057
25_300_3036_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Petrol,miles,kg CO2e of N2O per unit,0.00052
25_300_3265_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,miles,kg CO2e,
25_300_3265_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,miles,kg CO2e of CO2 per unit,
25_300_3265_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,miles,kg CO2e of CH4 per unit,
25_300_3265_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Hybrid,miles,kg CO2e of N2O per unit,
25_300_3266_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,miles,kg CO2e,
25_300_3266_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,miles,kg CO2e of CO2 per unit,
25_300_3266_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,miles,kg CO2e of CH4 per unit,
25_300_3266_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,CNG,miles,kg CO2e of N2O per unit,
25_300_3267_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,miles,kg CO2e,
25_300_3267_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,miles,kg CO2e of CO2 per unit,
25_300_3267_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,miles,kg CO2e of CH4 per unit,
25_300_3267_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,LPG,miles,kg CO2e of N2O per unit,
25_300_3037_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e,0.31687
25_300_3037_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e of CO2 per unit,0.31460
25_300_3037_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e of CH4 per unit,0.00016
25_300_3037_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Unknown,miles,kg CO2e of N2O per unit,0.00212
25_300_3038_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.18769
25_300_3038_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.18642
25_300_3038_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00065
25_300_3038_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00062
25_300_3039_9_1,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e,0.06804
25_300_3039_9_2,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.06695
25_300_3039_9_3,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00046
25_300_3039_9_4,Scope 3,Business travel- land,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00063
25_300_3040_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e,0.18072
25_300_3040_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e of CO2 per unit,0.17904
25_300_3040_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e of CH4 per unit,0.000005
25_300_3040_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Diesel,km,kg CO2e of N2O per unit,0.00167
25_300_3041_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e,0.17903
25_300_3041_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e of CO2 per unit,0.17835
25_300_3041_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e of CH4 per unit,0.00036
25_300_3041_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Petrol,km,kg CO2e of N2O per unit,0.00032
25_300_3268_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Hybrid,km,kg CO2e,
25_300_3268_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Hybrid,km,kg CO2e of CO2 per unit,
25_300_3268_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Hybrid,km,kg CO2e of CH4 per unit,
25_300_3268_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Hybrid,km,kg CO2e of N2O per unit,
25_300_3269_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,CNG,km,kg CO2e,
25_300_3269_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,CNG,km,kg CO2e of CO2 per unit,
25_300_3269_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,CNG,km,kg CO2e of CH4 per unit,
25_300_3269_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,CNG,km,kg CO2e of N2O per unit,
25_300_3270_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,LPG,km,kg CO2e,
25_300_3270_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,LPG,km,kg CO2e of CO2 per unit,
25_300_3270_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,LPG,km,kg CO2e of CH4 per unit,
25_300_3270_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,LPG,km,kg CO2e of N2O per unit,
25_300_3042_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e,0.18030
25_300_3042_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e of CO2 per unit,0.17888
25_300_3042_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e of CH4 per unit,0.00010
25_300_3042_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Unknown,km,kg CO2e of N2O per unit,0.00132
25_300_3043_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.10193
25_300_3043_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.10116
25_300_3043_4_3,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00038
25_300_3043_4_4,Scope 3,Business travel- land,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00039
25_300_3044_4_1,Scope 3,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e,0.05202
25_300_3044_4_2,Scope 3,Business travel- land,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.05134
